35.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
11:46:59.395 (395733199)|VARIABLE_ASSIGNMENT|[24]|usr|{"s":1,"v":{"Id":"00558000000FHMRAA4"}}|0x3f8a6ca3
11:46:59.399 (399825744)|HEAP_ALLOCATE|[25]|Bytes:8
11:46:59.399 (399836725)|STATEMENT_EXECUTE|[25]
11:46:59.399 (399839767)|STATEMENT_EXECUTE|[27]
11:46:59.401 (401276925)|STATEMENT_EXECUTE|[28]
11:46:59.401 (401308619)|HEAP_ALLOCATE|[28]|Bytes:4
11:46:59.401 (401411587)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:46:59.401 (401471844)|DML_BEGIN|[28]|Op:Insert|Type:grc__Business_Unit__c|Rows:5
11:46:59.401 (401514264)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:46:59.406 (406681776)|ENTERING_MANAGED_PKG|Risk
11:46:59.408 (408711172)|SOQL_EXECUTE_BEGIN|[16]|Aggregations:0|SELECT Id, Risk__Hierarchy_Level__c FROM grc__Business_Unit__c WHERE Id = :tmpVar1
11:46:59.410 (410442085)|SOQL_EXECUTE_END|[16]|Rows:0
11:46:59.412 (412127170)|SOQL_EXECUTE_BEGIN|[11]|Aggregations:0|SELECT Id, grc__Parent_Business_Unit__c FROM grc__Business_Unit__c LIMIT 50000
11:46:59.413 (413246035)|SOQL_EXECUTE_END|[11]|Rows:0
11:46:59.419 (419485412)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Business_Unit:new
11:46:59.419 (419499130)|VALIDATION_RULE|03d580000004IqX|No_Dashes_in_Sharing_Group_Name_Allowed
11:46:59.419 (419636535)|VALIDATION_FORMULA|CONTAINS(Risk__Sharing_Group_Name__c, '-')|Risk__Sharing_Group_Name__c=parent
11:46:59.419 (419645943)|VALIDATION_PASS
11:46:59.419 (419676337)|CODE_UNIT_FINISHED|Validation:Business_Unit:new
11:46:59.420 (420503241)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Business_Unit:new
11:46:59.420 (420513828)|VALIDATION_RULE|03d580000004IqX|No_Dashes_in_Sharing_Group_Name_Allowed
11:46:59.420 (420632851)|VALIDATION_FORMULA|CONTAINS(Risk__Sharing_Group_Name__c, '-')|Risk__Sharing_Group_Name__c=child1
11:46:59.420 (420641495)|VALIDATION_PASS
11:46:59.420 (420668044)|CODE_UNIT_FINISHED|Validation:Business_Unit:new
11:46:59.421 (421918291)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Business_Unit:new
11:46:59.421 (421928580)|VALIDATION_RULE|03d580000004IqX|No_Dashes_in_Sharing_Group_Name_Allowed
11:46:59.422 (422044873)|VALIDATION_FORMULA|CONTAINS(Risk__Sharing_Group_Name__c, '-')|Risk__Sharing_Group_Name__c=child2
11:46:59.422 (422054712)|VALIDATION_PASS
11:46:59.422 (422076482)|CODE_UNIT_FINISHED|Validation:Business_Unit:new
11:46:59.423 (423055292)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Business_Unit:new
11:46:59.423 (423065281)|VALIDATION_RULE|03d580000004IqX|No_Dashes_in_Sharing_Group_Name_Allowed
11:46:59.423 (423181443)|VALIDATION_FORMULA|CONTAINS(Risk__Sharing_Group_Name__c, '-')|Risk__Sharing_Group_Name__c=child11
11:46:59.423 (423189695)|VALIDATION_PASS
11:46:59.423 (423211208)|CODE_UNIT_FINISHED|Validation:Business_Unit:new
11:46:59.424 (424347456)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Business_Unit:new
11:46:59.424 (424357350)|VALIDATION_RULE|03d580000004IqX|No_Dashes_in_Sharing_Group_Name_Allowed
11:46:59.424 (424471990)|VALIDATION_FORMULA|CONTAINS(Risk__Sharing_Group_Name__c, '-')|Risk__Sharing_Group_Name__c=child21
11:46:59.424 (424480064)|VALIDATION_PASS
11:46:59.424 (424501771)|CODE_UNIT_FINISHED|Validation:Business_Unit:new
11:47:03.403 (4403902386)|ENTERING_MANAGED_PKG|Risk
11:47:03.404 (4404621389)|SOQL_EXECUTE_BEGIN|[28]|Aggregations:0|SELECT COUNT() FROM AsyncApexJob WHERE (JobType = 'BatchApex' AND (Status = 'Processing' OR Status = 'Preparing' OR Status = 'Queued'))
11:47:03.405 (4405939220)|SOQL_EXECUTE_END|[28]|Rows:0
11:47:03.472 (4472173982)|DML_END|[28]
11:47:03.472 (4472290941)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:47:03.472 (4472305537)|STATEMENT_EXECUTE|[29]
11:47:03.486 (4486402520)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:47:03.487 (4487010945)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:47:03.503 (4503905481)|SOQL_EXECUTE_BEGIN|[109]|Aggregations:0|SELECT Id, Risk__Sharing_Group_Name__c, grc__Parent_Business_Unit__c, grc__Parent_Business_Unit__r.Risk__Sharing_Group_Name__c, grc__Parent_Business_Unit__r.Risk__Read_Write_Access_to_Child_BUs__c FROM grc__Business_Unit__c WHERE Id = :tmpVar1
11:47:03.507 (4507333029)|SOQL_EXECUTE_END|[109]|Rows:5
11:47:03.509 (4509636643)|DML_BEGIN|[131]|Op:Insert|Type:Group|Rows:10
11:47:03.654 (4654283561)|DML_END|[131]
11:47:03.654 (4654653484)|SOQL_EXECUTE_BEGIN|[133]|Aggregations:0|SELECT Id, Name FROM Group 
11:47:03.656 (4656719020)|SOQL_EXECUTE_END|[133]|Rows:10
11:47:03.659 (4659790923)|SOQL_EXECUTE_BEGIN|[149]|Aggregations:0|SELECT Id, OwnerId, Risk__Sharing_Group_Name__c, grc__Parent_Business_Unit__c, grc__Parent_Business_Unit__r.Risk__Sharing_Group_Name__c, grc__Parent_Business_Unit__r.Risk__Read_Write_Access_to_Child_BUs__c FROM grc__Business_Unit__c WHERE Id = :tmpVar1
11:47:03.662 (4662508579)|SOQL_EXECUTE_END|[149]|Rows:5
11:47:03.664 (4664357866)|DML_BEGIN|[173]|Op:Insert|Type:GroupMember|Rows:5
11:47:03.832 (4832399846)|DML_END|[173]
11:47:03.891 (4891720636)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:47:03.892 (4892221432)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:47:03.892 (4892327972)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:47:03.892 (4892335079)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
11:47:03.892 (4892366089)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:47:03.892 (4892429579)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:47:03.892 (4892435707)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
11:47:03.892 (4892455338)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:47:03.892 (4892520959)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:47:03.892 (4892527069)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
11:47:03.892 (4892545327)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:47:03.892 (4892606827)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
11:47:03.892 (4892612793)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
11:47:03.892 (4892630935)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:47:03.892 (4892695667)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
11:47:03.892 (4892701622)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
11:47:03.892 (4892719008)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:47:03.915 (4915921700)|SOQL_EXECUTE_BEGIN|[33]|Aggregations:0|SELECT Id, Risk__Sharing_Group_Name__c, grc__Parent_Business_Unit__c, grc__Parent_Business_Unit__r.Risk__Sharing_Group_Name__c, grc__Parent_Business_Unit__r.Risk__Read_Write_Access_to_Child_BUs__c FROM grc__Business_Unit__c WHERE Id IN :tmpVar1
11:47:03.919 (4919407687)|SOQL_EXECUTE_END|[33]|Rows:5
11:47:03.921 (4921674912)|SOQL_EXECUTE_BEGIN|[58]|Aggregations:0|SELECT Id, Name FROM Group 
11:47:03.923 (4923813632)|SOQL_EXECUTE_END|[58]|Rows:10
11:47:03.929 (4929082740)|DML_BEGIN|[74]|Op:Insert|Type:grc__Business_Unit__Share|Rows:10
11:47:03.996 (4996027732)|DML_END|[74]
11:47:04.020 (5020565826)|STATEMENT_EXECUTE|[32]
11:47:04.020 (5020585734)|HEAP_ALLOCATE|[32]|Bytes:4
11:47:04.020 (5020605762)|VARIABLE_SCOPE_BEGIN|[32]|parameters|Map<String,String>|true|false
11:47:04.020 (5020652671)|VARIABLE_ASSIGNMENT|[32]|parameters|{"s":1,"v":{}}|0x16cb3b6d
11:47:04.020 (5020659383)|STATEMENT_EXECUTE|[33]
11:47:04.020 (5020664554)|HEAP_ALLOCATE|[33]|Bytes:57
11:47:04.020 (5020670334)|VARIABLE_SCOPE_BEGIN|[33]|csvString|String|false|false
11:47:04.020 (5020682283)|VARIABLE_ASSIGNMENT|[33]|csvString|"child1:parent,child2 (37 more) ..."
11:47:04.020 (5020686277)|STATEMENT_EXECUTE|[34]
11:47:04.020 (5020690066)|HEAP_ALLOCATE|[34]|Bytes:9
11:47:04.020 (5020758769)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
11:47:04.020 (5020778494)|STATEMENT_EXECUTE|[36]
11:47:04.020 (5020788597)|HEAP_ALLOCATE|[36]|Bytes:4
11:47:04.020 (5020826354)|VARIABLE_SCOPE_BEGIN|[36]|results|List<grc__Business_Unit__c>|true|false
11:47:04.020 (5020836980)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:47:04.020 (5020853671)|VARIABLE_ASSIGNMENT|[36]|results|{"s":1,"v":[]}|0x4c1265db
11:47:04.020 (5020858590)|STATEMENT_EXECUTE|[39]
11:47:04.021 (5021856932)|VARIABLE_SCOPE_BEGIN|[7]|BusinessUnitRelationshipHelper.key|String|false|true
11:47:04.021 (5021876049)|HEAP_ALLOCATE|[39]|Bytes:5
11:47:04.021 (5021883345)|HEAP_ALLOCATE|[39]|Bytes:13
11:47:04.021 (5021901853)|VARIABLE_ASSIGNMENT|[39]|BusinessUnitRelationshipHelper.key|"relationships"
11:47:04.021 (5021932471)|METHOD_ENTRY|[5]|01p58000000nl2M|BusinessUnitRelationshipHelper.BusinessUnitRelationshipHelper()
11:47:04.021 (5021938799)|STATEMENT_EXECUTE|[5]
11:47:04.021 (5021943596)|STATEMENT_EXECUTE|[5]
11:47:04.021 (5021952096)|HEAP_ALLOCATE|[39]|Bytes:5
11:47:04.021 (5021967181)|METHOD_EXIT|[5]|BusinessUnitRelationshipHelper
11:47:04.021 (5021998820)|METHOD_ENTRY|[39]|01p58000000nl2M|BusinessUnitRelationshipHelper.updateRelationships(Map<String,String>)
11:47:04.022 (5022034791)|VARIABLE_SCOPE_BEGIN|[15]|relationships|Map<String,String>|true|false
11:47:04.022 (5022046815)|VARIABLE_ASSIGNMENT|[15]|relationships|null|
11:47:04.022 (5022058310)|HEAP_ALLOCATE|[17]|Bytes:5
11:47:04.022 (5022063659)|STATEMENT_EXECUTE|[15]
11:47:04.022 (5022070235)|STATEMENT_EXECUTE|[17]
11:47:04.022 (5022072738)|STATEMENT_EXECUTE|[63]
11:47:04.022 (5022079390)|HEAP_ALLOCATE|[63]|Bytes:4
11:47:04.022 (5022145577)|METHOD_EXIT|[39]|01p58000000nl2M|BusinessUnitRelationshipHelper.updateRelationships(Map<String,String>)
11:47:04.022 (5022158144)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:47:04.022 (5022172406)|VARIABLE_ASSIGNMENT|[39]|results|{"s":1,"v":[]}|0x2a4ecc28
11:47:04.022 (5022177463)|STATEMENT_EXECUTE|[41]
11:47:04.022 (5022271754)|STATEMENT_EXECUTE|[42]
11:47:04.022 (5022345511)|STATEMENT_EXECUTE|[44]
11:47:04.022 (5022355539)|HEAP_ALLOCATE|[44]|Bytes:4
11:47:04.022 (5022369924)|METHOD_ENTRY|[44]|01p58000000nl2M|BusinessUnitRelationshipHelper.updateRelationships(Map<String,String>)
11:47:04.022 (5022394696)|VARIABLE_SCOPE_BEGIN|[15]|relationships|Map<String,String>|true|false
11:47:04.022 (5022412961)|VARIABLE_ASSIGNMENT|[15]|relationships|{"s":1,"v":{}}|0x6826d6b8
11:47:04.022 (5022422776)|HEAP_ALLOCATE|[17]|Bytes:5
11:47:04.022 (5022427691)|STATEMENT_EXECUTE|[15]
11:47:04.022 (5022431942)|HEAP_ALLOCATE|[17]|Bytes:13
11:47:04.022 (5022492294)|STATEMENT_EXECUTE|[17]
11:47:04.022 (5022496318)|STATEMENT_EXECUTE|[63]
11:47:04.022 (5022503137)|HEAP_ALLOCATE|[63]|Bytes:4
11:47:04.022 (5022523727)|METHOD_EXIT|[44]|01p58000000nl2M|BusinessUnitRelationshipHelper.updateRelationships(Map<String,String>)
11:47:04.022 (5022529600)|STATEMENT_EXECUTE|[46]
11:47:04.022 (5022591166)|STATEMENT_EXECUTE|[47]
11:47:04.022 (5022663538)|STATEMENT_EXECUTE|[50]
11:47:04.022 (5022672793)|METHOD_ENTRY|[50]|01p58000000nl2M|BusinessUnitRelationshipHelper.updateRelationships(Map<String,String>)
11:47:04.022 (5022696272)|VARIABLE_SCOPE_BEGIN|[15]|relationships|Map<String,String>|true|false
11:47:04.022 (5022716307)|VARIABLE_ASSIGNMENT|[15]|relationships|{"s":1,"v":{"wrong key":"child1:parent,child2 (37 more) ..."}}|0x16cb3b6d
11:47:04.022 (5022726113)|HEAP_ALLOCATE|[17]|Bytes:5
11:47:04.022 (5022730994)|STATEMENT_EXECUTE|[15]
11:47:04.022 (5022762575)|STATEMENT_EXECUTE|[17]
11:47:04.022 (5022765844)|STATEMENT_EXECUTE|[63]
11:47:04.022 (5022772497)|HEAP_ALLOCATE|[63]|Bytes:4
11:47:04.022 (5022792137)|METHOD_EXIT|[50]|01p58000000nl2M|BusinessUnitRelationshipHelper.updateRelationships(Map<String,String>)
11:47:04.022 (5022802414)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:47:04.022 (5022815886)|VARIABLE_ASSIGNMENT|[50]|results|{"s":1,"v":[]}|0x2b92f179
11:47:04.022 (5022820523)|STATEMENT_EXECUTE|[51]
11:47:04.022 (5022881734)|STATEMENT_EXECUTE|[52]
11:47:04.022 (5022941506)|STATEMENT_EXECUTE|[54]
11:47:04.022 (5022948582)|HEAP_ALLOCATE|[54]|Bytes:17
11:47:04.022 (5022994540)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
11:47:04.023 (5023012751)|STATEMENT_EXECUTE|[56]
11:47:04.023 (5023022489)|METHOD_ENTRY|[56]|01p58000000nl2M|BusinessUnitRelationshipHelper.updateRelationships(Map<String,String>)
11:47:04.023 (5023044650)|VARIABLE_SCOPE_BEGIN|[15]|relationships|Map<String,String>|true|false
11:47:04.023 (5023064821)|VARIABLE_ASSIGNMENT|[15]|relationships|{"s":1,"v":{"wrong key":"child1:parent,child2 (37 more) ...","relationships":"very wrong string"}}|0x16cb3b6d
11:47:04.023 (5023074943)|HEAP_ALLOCATE|[17]|Bytes:5
11:47:04.023 (5023079797)|STATEMENT_EXECUTE|[15]
11:47:04.023 (5023110375)|STATEMENT_EXECUTE|[17]
11:47:04.023 (5023113427)|STATEMENT_EXECUTE|[19]
11:47:04.023 (5023125082)|HEAP_ALLOCATE|[19]|Bytes:4
11:47:04.023 (5023164951)|VARIABLE_SCOPE_BEGIN|[19]|businessUnitNames|Set<String>|true|false
11:47:04.023 (5023191202)|VARIABLE_ASSIGNMENT|[19]|businessUnitNames|{"s":1,"v":[]}|0x292ccced
11:47:04.023 (5023196493)|STATEMENT_EXECUTE|[20]
11:47:04.023 (5023204798)|HEAP_ALLOCATE|[20]|Bytes:4
11:47:04.023 (5023213826)|VARIABLE_SCOPE_BEGIN|[20]|childToParentMap|Map<String,String>|true|false
11:47:04.023 (5023229796)|VARIABLE_ASSIGNMENT|[20]|childToParentMap|{"s":1,"v":{}}|0x3ede977a
11:47:04.023 (5023234293)|STATEMENT_EXECUTE|[21]
11:47:04.023 (5023274176)|HEAP_ALLOCATE|[21]|Bytes:4
11:47:04.023 (5023319485)|VARIABLE_SCOPE_BEGIN|[21]|businessUnitMap|Map<String,grc__Business_Unit__c>|true|false
11:47:04.023 (5023338231)|VARIABLE_ASSIGNMENT|[21]|businessUnitMap|{"s":1,"v":{}}|0x2fba0e1
11:47:04.023 (5023343227)|STATEMENT_EXECUTE|[23]
11:47:04.023 (5023409544)|HEAP_ALLOCATE|[23]|Bytes:1
11:47:04.023 (5023456955)|HEAP_ALLOCATE|[23]|Bytes:17
11:47:04.023 (5023466251)|HEAP_ALLOCATE|[23]|Bytes:8
11:47:04.023 (5023482357)|VARIABLE_SCOPE_BEGIN|[23]|pairs|List<String>|true|false
11:47:04.023 (5023500842)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:47:04.023 (5023517252)|VARIABLE_ASSIGNMENT|[23]|pairs|{"s":1,"v":["very wrong string"]}|0x7fdad32e
11:47:04.023 (5023588740)|HEAP_ALLOCATE|[25]|Bytes:5
11:47:04.023 (5023606606)|HEAP_ALLOCATE|[25]|Bytes:17
11:47:04.023 (5023616124)|VARIABLE_SCOPE_BEGIN|[25]|pair|String|false|false
11:47:04.023 (5023625776)|VARIABLE_ASSIGNMENT|[25]|pair|"very wrong string"
11:47:04.023 (5023629976)|STATEMENT_EXECUTE|[25]
11:47:04.023 (5023632359)|STATEMENT_EXECUTE|[26]
11:47:04.023 (5023635999)|HEAP_ALLOCATE|[26]|Bytes:1
11:47:04.023 (5023693723)|HEAP_ALLOCATE|[26]|Bytes:17
11:47:04.023 (5023701833)|HEAP_ALLOCATE|[26]|Bytes:8
11:47:04.023 (5023718330)|VARIABLE_SCOPE_BEGIN|[26]|pairValue|List<String>|true|false
11:47:04.023 (5023735407)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:47:04.023 (5023750487)|VARIABLE_ASSIGNMENT|[26]|pairValue|{"s":1,"v":["very wrong string"]}|0x305e239c
11:47:04.023 (5023793617)|STATEMENT_EXECUTE|[27]
11:47:04.023 (5023817272)|HEAP_ALLOCATE|[25]|Bytes:5
11:47:04.023 (5023834568)|VARIABLE_ASSIGNMENT|[25]|pair|null
11:47:04.023 (5023839395)|STATEMENT_EXECUTE|[39]
11:47:04.023 (5023853514)|METHOD_ENTRY|[39]|01p58000000nl2M|BusinessUnitRelationshipHelper.getNamedBusinessUnits(Set<String>)
11:47:04.023 (5023882450)|VARIABLE_SCOPE_BEGIN|[71]|businessUnitNames|Set<String>|true|false
11:47:04.023 (5023898797)|VARIABLE_ASSIGNMENT|[71]|businessUnitNames|{"s":1,"v":[]}|0x292ccced
11:47:04.023 (5023908482)|HEAP_ALLOCATE|[72]|Bytes:5
11:47:04.023 (5023913252)|STATEMENT_EXECUTE|[71]
11:47:04.023 (5023915641)|STATEMENT_EXECUTE|[72]
11:47:04.023 (5023919331)|HEAP_ALLOCATE|[72]|Bytes:64
11:47:04.023 (5023928292)|HEAP_ALLOCATE|[72]|Bytes:4
11:47:04.024 (5024349751)|SOQL_EXECUTE_BEGIN|[72]|Aggregations:0|SELECT Id, Name FROM grc__Business_Unit__c WHERE Name = :tmpVar1
11:47:04.025 (5025535628)|SOQL_EXECUTE_END|[72]|Rows:0
11:47:04.025 (5025558778)|HEAP_ALLOCATE|[72]|Bytes:4
11:47:04.025 (5025570333)|HEAP_ALLOCATE|[72]|Bytes:0
11:47:04.025 (5025586650)|HEAP_ALLOCATE|[72]|Bytes:4
11:47:04.025 (5025601177)|METHOD_EXIT|[39]|01p58000000nl2M|BusinessUnitRelationshipHelper.getNamedBusinessUnits(Set<String>)
11:47:04.025 (5025607579)|VARIABLE_SCOPE_BEGIN|[39]|businessUnits|List<grc__Business_Unit__c>|true|false
11:47:04.025 (5025624424)|VARIABLE_ASSIGNMENT|[39]|businessUnits|{"s":1,"v":[]}|0x4cc5ae1f
11:47:04.025 (5025630183)|STATEMENT_EXECUTE|[40]
11:47:04.025 (5025637646)|HEAP_ALLOCATE|[40]|Bytes:4
11:47:04.025 (5025678792)|VARIABLE_SCOPE_BEGIN|[40]|businessUnitsToUpdate|List<grc__Business_Unit__c>|true|false
11:47:04.025 (5025688655)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:47:04.025 (5025701518)|VARIABLE_ASSIGNMENT|[40]|businessUnitsToUpdate|{"s":1,"v":[]}|0x707b4765
11:47:04.025 (5025758945)|HEAP_ALLOCATE|[43]|Bytes:5
